,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3804278504,6.9994185051,5.3378265892,3.1823233482,2.2212058458,2.5334291676,1.9177964759,0.5056318339,-0.5338931466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,8.4182373924,9.6065680117,9.999360292,8.981103224,6.3690006817,3.5981029802,2.500054149,2.8968317451,2.3207470993,0.6706487082,0.2971132263,1.7733823009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,7.218424571,8.823122399,12.1063389402,13.163395996,11.137829023,6.8050194009,4.2906565826,3.4096188949,3.3979235227,1.8732434605,0.6646088368,1.6991152982,4.4289197721,5.6915247916,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,10.930993584,7.5541252943,8.6427707853,12.757437892,14.219468725,11.5412339162,6.5097582035,4.1527569298,3.5326452493,3.1399130551,1.7538391871,1.6576111293,3.8093401112,6.6736425736,6.8159418048,5.2336117461,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,13.5390271731,9.7231098869,9.2475671262,10.7991348594,10.9807159757,8.225561162,4.1487139434,2.3998946719,2.2142556231,2.4605426379,2.5848382002,3.40787096,5.4174809693,7.4083126807,6.5883262009,5.064765584,4.5503419154,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,13.6756396525,13.4593184436,11.9738219848,10.8372216631,8.9040340604,5.9208813858,3.1659599722,1.2056286527,0.6254279509,0.845882804,1.9236109486,3.6104768133,4.8720576498,6.0131991601,6.842931079,5.8293251059,4.4933611705,4.1533487336,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,8.9838249177,10.4987811297,11.7556541063,11.051897899,7.5418000737,2.4732193176,-0.4019435,-0.8149190085,-0.1220473965,0.3741853339,1.7382445523,3.7160386139,4.9982703848,5.5949828664,6.0257900886,5.601164197,4.4299819996,3.7945700765,4.2486502863,0.0,0.0,0.0
10,0.0,0.0,4.32903023,5.8959676522,7.325716794,8.7599696837,8.2431957084,5.5496676016,0.8866912259,-2.0679692646,-2.1607855431,-0.7455601279,0.3569202497,1.3100266228,2.3481658841,3.3902925746,4.1368186864,4.8848653717,5.188527768,4.2986719012,3.3896977514,3.1702919159,0.0,0.0,0.0
