,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.4388468471,-0.3846096866,-0.2455344464,0.8993378624,1.258654276,0.5946643422,-1.291212092,-2.4433674944,-3.340666804,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.694700401,-0.682751625,-1.326133953,-2.0557069986,-2.2966197704,-2.1631109396,-1.7715659764,-1.3680744263,-1.5788221113,-3.0163024454,-5.5514460325,-7.6126341612,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,-0.0,-0.0,-0.0,-0.0,-0.0,-1.1725385152,-2.6660490848,-3.312184131,-3.7717868368,-3.6755498717,-3.6209912953,-3.6660897667,-2.6450264615,-1.1230133663,-0.6319509275,-2.6734674666,-6.417940443,-9.5027046276,-9.3452914512,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,-0.0,-0.0,-0.0,-0.0,4.636091875,0.1340635619,-3.1214605513,-3.9454039644,-3.6990161014,-3.1973962294,-3.0486405996,-2.5727173935,-0.6903486802,1.0636236628,0.6334647073,-1.9818477669,-6.5809679053,-9.342577608,-9.1739739042,-6.6414436142,-0.0,-0.0,-0.0,-0.0,-0.0
7,-0.0,-0.0,-0.0,-0.0,6.6777169619,1.8106953815,-1.4120519426,-1.7199381878,-0.9199374668,-1.0491240915,-1.9235744137,-1.9784143989,-0.2554144755,1.1724726166,0.0655670334,-2.9800523472,-6.8608108012,-8.5531282058,-7.822348907,-6.0084635217,-5.3138373982,-0.0,-0.0,-0.0,-0.0
8,-0.0,-0.0,-0.0,9.4700509454,5.9876271958,2.1240823828,0.880567566,1.7125477355,2.4635464953,1.2351796675,-1.258106782,-3.1187744866,-3.3769265643,-2.7573408646,-3.2916210614,-5.1988299857,-7.9445443205,-8.7141695021,-7.8965109853,-7.256703409,-8.6235601083,-0.0,-0.0,-0.0,-0.0
9,-0.0,-0.0,-0.0,7.2849191664,3.7352360055,1.6288718067,2.263263925,3.3466283217,3.6918123994,2.2009949902,-0.9672946058,-4.2037471706,-6.5083131152,-7.0295642676,-6.5193194587,-6.9828171998,-8.699197469,-9.7265816015,-9.5234715072,-10.1112710004,-12.4006961271,-14.7732026612,-0.0,-0.0,-0.0
