,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0635988376621757,0.96611930871888,1.0117773745631515,1.0339477559368018,1.0958655754099003,0.7938688816692508,1.1683889751739245,1.0713970637181967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0410709107408294,1.04042136884727,0.9952824427966508,0.8892392998752754,1.0662667038776534,1.090421367066629,1.2078597442396457,1.0234724009721547,0.6497952079542852,1.0333580157961386,0.9863107474334762,0.9836648357506774,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,1.0,1.0,1.0,1.0,1.0,0.9666825001237744,1.036604563365247,0.993825726506636,0.9375465849762777,0.9422716037905803,0.9257837730997323,1.0352686040988357,0.8213573611313097,0.9970612237968068,0.846256531198974,1.1288747206420484,1.0027467768582883,0.9759406587448132,1.008577106455871,1.0,1.0,1.0,1.0,1.0,1.0
6,1.0,1.0,1.0,1.0,0.9844278908128792,1.0182304854707571,1.0643823067797789,1.0110287427463587,1.0326761525844512,1.024033224571119,0.9589337150091174,1.0340390727011501,0.942684822821536,1.0307863913164204,1.0306435895390005,1.0345604993331097,1.0210983283397301,1.0559215315962678,1.0313745150943254,1.0012185196081285,1.0,1.0,1.0,1.0,1.0
7,1.0,1.0,1.0,1.0,0.9864333492856253,0.9661166614275022,0.9004776628532918,1.1093427836148624,1.0625698027720831,1.1535615825996157,1.637652962931233,1.0539547244846472,0.7530924914144836,1.0099251598818977,0.9791008392071814,1.0512098834647021,1.0076912688418893,1.0810760314238255,1.0956487908661392,1.0645217952149966,1.006552976601326,1.0,1.0,1.0,1.0
8,1.0,1.0,1.0,1.0126145793443002,1.0079825380345884,1.0024452399850607,1.1048731392956241,0.936103486931272,1.0957365832737829,1.2377626966985869,1.0986286043607787,0.8306565699684135,0.8198528971262204,0.9832317338436634,1.0089561389259516,0.9643089894365663,0.9943779447095943,1.01120988792184,1.0317927426345799,0.9963323832986678,1.0059091350396558,1.0,1.0,1.0,1.0
9,1.0,1.0,1.0,1.0263129646198996,1.052978369763562,1.153536334857781,1.0717662105288923,0.8545277603302325,0.9409674323324134,1.0449332308369421,0.9541129610200159,0.9296670266885014,0.9629602341728781,0.9347591403966341,0.9578165965182295,1.0361559699993412,1.0231607798436624,1.017426450435991,0.997800869872003,1.0079415872566317,1.0868338648257956,1.0492327438572167,1.0,1.0,1.0
10,1.0,1.0,0.9404868690408266,1.1027659975566704,1.1510418832444624,1.1800437940603246,1.0237787602465689,0.977967925319978,1.0288047668319895,1.0702893246048844,1.03398277844703,1.0761344589129003,1.123384864254606,0.9333065246897125,1.0982464861443129,1.048184434692495,1.0267465247169167,1.0894202930298282,1.0271895548174728,0.9911696173718483,1.0306073169907657,0.9974619417461492,1.0,1.0,1.0
11,1.0,1.0,0.9394659136054535,1.1155905130926747,1.1490611766752798,1.1463504474988837,1.0392888592700982,1.0252915665211264,1.0651939193776956,1.1350548013379298,1.1602952809930094,1.0369695367528406,0.6058228237654535,1.1670638715422594,0.9951822019248079,0.9676663831177651,1.0027893285059064,1.0551638436473523,0.9970486234597231,0.9385123218049419,1.0129978360940415,1.0075263229589753,1.0,1.0,1.0
12,1.0,1.0,0.9961439633305983,1.1180987316873696,1.0765699863966638,1.074621863630546,1.0243550090468254,1.021929922461793,1.0305635981673855,1.0270141178532046,1.0307710429762968,1.244030044705428,1.1628120223232412,0.96630756083147,0.9494134537468746,0.9655480300788326,0.9777565439938434,1.0331142366432684,0.9904632960488345,0.9869771072312551,1.0119499649098438,1.0236620221806718,1.0,1.0,1.0
13,1.0,1.0,0.9693049924611586,1.060444626802736,1.0900220053749692,1.119203532204804,1.1118928367462082,1.0094951402841355,0.9098975575898867,0.9501424696555335,1.09901303772841,1.0724166284213488,1.0596734091951656,1.2408997647836286,1.0258253431438251,1.0090482752252736,0.9853914906148923,1.0290196427514995,1.0185280595083817,1.0187766414780401,1.0527088422790294,1.0137764262439433,1.0,1.0,1.0
