,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6583676338195801,2.2747714519500732,3.8813388347625732,3.0300698280334473,2.5107057094573975,2.414771556854248,1.7419211864471436,2.6767797470092773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,-0.747799813747406,-0.3746497333049774,2.1490297317504883,4.664370536804199,4.749169826507568,2.522693395614624,1.3559361696243286,1.5809212923049927,1.9961395263671875,3.5876662731170654,3.567779779434204,4.166371822357178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,-2.9076321125030518,-0.4032078683376312,1.6498905420303345,5.750640869140625,6.621584892272949,3.946730852127075,1.676255464553833,1.4695969820022583,2.211925506591797,2.427852153778076,3.4983465671539307,4.392087936401367,3.507664442062378,1.8025099039077759,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,-5.651261806488037,-4.415115833282471,1.9255837202072144,6.967646598815918,9.6829833984375,6.854061603546143,2.7968945503234863,0.6589882969856262,1.8565682172775269,3.9300193786621094,4.896583557128906,4.6853790283203125,3.7140793800354004,3.1684153079986572,0.574000358581543,-1.4576936960220337,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0,0.0,0.0,-3.55094313621521,-1.09115731716156,5.197859287261963,10.654496192932129,10.40031909942627,6.1932172775268555,1.9408860206604004,0.3447863459587097,1.7971380949020386,4.468039512634277,5.980886459350586,5.92721700668335,3.4204349517822266,1.6402668952941895,0.7475895881652832,-0.6629883050918579,-2.3514230251312256,0.0,0.0,0.0,0.0
8,0.0,0.0,0.0,0.14392687380313873,-0.8991605043411255,1.9749513864517212,6.142304420471191,8.580841064453125,8.002140045166016,5.2396674156188965,1.8976776599884033,0.23544445633888245,0.6213247776031494,2.4630990028381348,4.549803733825684,4.680549144744873,2.8911898136138916,0.9854207038879395,-0.22381609678268433,-1.4562214612960815,-2.4338173866271973,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,1.8944265842437744,0.8766285181045532,0.7397297620773315,2.0156428813934326,3.0522396564483643,2.2762372493743896,3.024151563644409,2.286996364593506,1.9391905069351196,1.2459272146224976,0.9037479758262634,0.751228928565979,0.03530912846326828,1.424558162689209,0.4310646057128906,-0.563176155090332,-1.574789047241211,-2.9322738647460938,-4.370968818664551,0.0,0.0,0.0
