,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,0.99992269935037,0.9999906147636125,0.9999004962418615,0.9919873346942057,0.9956630779040755,0.9951124591081885,0.9999579292865188,0.9071302568458433,,,,,,,,,
4,,,,,,,0.9981368454044988,0.9948891980573776,0.9973004135987441,0.9972261856588716,0.9947709213230007,0.9837695582315416,0.9996900454018344,0.9925398131706932,0.9979076080777651,0.8325224465965959,0.9977702452030034,0.7515894753739263,,,,,,,
5,,,,,,0.9999378808327327,0.9991716860117864,0.9975908645483375,0.9928816125737959,0.9828583418857674,0.9873560426123575,0.9669506787271839,0.9934625912967586,0.9993807720464332,0.9899026099627627,0.7986929658230788,0.9994972751025598,0.9889506033555573,0.9996124783299758,,,,,,
6,,,,,0.9980174793313871,0.9958636584999231,0.9977083350831953,0.9995751870966397,0.9995334330888077,0.9989742359969329,0.9998514748457943,0.9976168174139628,0.998427060203966,0.9981301394257793,0.9935104381462253,-0.9556364470925321,0.9995081323646748,0.9977317858860982,0.9720170009163835,0.9872228762835344,,,,,
7,,,,,0.9995154262337406,0.9991965287462131,0.9984858168979011,0.9997246851007278,0.9996638926745578,0.9999923336050369,0.9948808002922819,0.9704162159402795,0.9970676539041068,0.997899924875759,-0.3062975955169614,0.9986262476487989,0.9998839371687815,0.9914146860752983,0.9851630054998713,0.9897515565904147,0.9968131857479978,,,,
8,,,,0.9998433359620349,0.9997979882425531,0.9999755732131146,0.9993261213555289,0.9984590385495574,0.9985190976839791,0.9898900691487131,0.993504803241412,0.9876689408618703,0.9999909782795747,0.5019426842281443,0.9980494513760705,0.9982126278089168,0.99849937795222,0.9995925502613429,0.9996107171805754,0.9999477746252277,0.999109543200457,,,,
9,,,,0.9996799545390179,0.9988718420762149,0.9997445356581122,0.9990327008277271,0.9999912727858528,0.9995456618367601,0.991755718052453,0.9576362189408621,0.9988808339600083,0.8455513465886108,0.9565183769429708,0.9999900715946597,0.9553693483262734,0.9997629418575021,0.9995977097064711,0.9997684661598771,0.998646151959419,0.9990820219807741,0.9949446565067119,,,
10,,,0.9986577202511516,0.9999612220781091,0.9999955109483721,0.9992798945109939,0.9997159886159895,0.9953274164197874,0.9946639145660633,0.9838511196334624,0.9999596473549319,0.9697418199823661,0.975969993568601,0.998765054826118,0.9998727794428388,0.9981225137067812,0.9984531646271082,0.9987987603165949,0.9999253158514999,0.9999994933496306,0.9971710474628431,0.9987953057969281,,,
