,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.9424081085,-2.2465957399,-0.4660945069,1.0259704459,1.3632497153,0.6887699831,-2.2563996044,-4.745752521,-5.638566803,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5410987356,-1.7054057804,-1.8335800733,-0.7801869173,0.9131546703,2.1925803549,2.3488659337,1.4251108792,-1.6234051698,-4.220041704,-5.0923795735,-4.4541432968,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,-0.0,-0.0,-0.0,-0.0,-0.0,0.2252586923,1.2464306585,1.4074206247,1.0481492758,0.8677470871,1.4867615904,2.1536227541,1.7277815511,0.8339447469,-1.8926042021,-4.5875860025,-5.7805960992,-5.5641988012,-5.4235240111,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,-0.0,-0.0,-0.0,-0.0,-1.0237721665,0.2800406294,2.9873913186,4.5697711975,3.7928478066,1.6580942345,0.5927743442,-0.1908201064,-0.0916890677,-0.2261383023,-2.8079874969,-6.7801902107,-8.9067545463,-7.7817203662,-6.2137632902,-6.0284169729,-0.0,-0.0,-0.0,-0.0,-0.0
7,-0.0,-0.0,-0.0,-0.0,-2.7110337245,-0.3634582855,3.5083870291,6.2314491665,4.396606981,0.2709403999,-2.5533481976,-3.7827865376,-2.6719173029,-2.4759333118,-5.101403978,-10.0802188118,-12.5448172686,-10.3356703317,-6.8746185508,-5.5879464396,-5.8062411332,-0.0,-0.0,-0.0,-0.0
8,-0.0,-0.0,-0.0,-4.6918959569,-4.1866322642,-1.2326611044,3.4268497466,6.3630941171,3.9663942801,-0.8375669788,-4.7064706359,-6.4779336505,-5.2802277716,-4.7736759998,-6.8892318783,-11.0821789309,-13.4392925266,-11.1842904548,-7.8536752578,-6.5638080097,-7.0650072783,-0.0,-0.0,-0.0,-0.0
9,-0.0,-0.0,-0.0,-5.8845687858,-4.6785341737,-1.165756398,3.6736005423,6.5852065493,4.8486089327,0.898326512,-3.4424120738,-6.0223008615,-6.0877265867,-6.3819309915,-7.330077422,-9.3833196784,-11.3351629911,-11.1374739407,-9.7937332198,-8.5170154906,-7.9489502396,-7.9408038787,-0.0,-0.0,-0.0
