,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.2200206297,7.7812964414,6.3538058164,3.7576457446,1.0284557201,-0.5453752732,-2.1639844542,-3.4337789844,-4.1041680236,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,19.0307879775,7.9299684337,4.9378082632,5.0873570914,5.5699749274,4.5733419486,2.83358573,0.8674808508,-1.429355713,-3.0557624756,-4.2970048865,-5.4491026181,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,-0.0,-0.0,-0.0,-0.0,-0.0,24.8271997322,19.3936084133,9.3763013681,3.409012296,1.5401844167,2.6371467142,3.3658323561,3.1554774959,1.4738980095,-0.8975127817,-3.0057921906,-5.2422152453,-7.231664672,-8.8728212393,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,-0.0,-0.0,-0.0,-0.0,12.0732124189,14.0413128243,12.9354512767,7.514253417,2.7254827962,0.1136606908,0.5588539074,1.5371805594,1.8250833102,0.3969149036,-1.6276930301,-3.3507830262,-5.6716226703,-8.183904815,-9.7883441817,-9.9904494172,-0.0,-0.0,-0.0,-0.0,-0.0
7,-0.0,-0.0,-0.0,-0.0,5.9473265627,5.8007379615,5.5763368185,5.0442212348,2.3107521063,-0.1238595787,-0.5462609786,0.0083502045,-0.17548097,-2.2425227104,-3.7300100154,-4.2571378402,-5.7617827762,-8.5420530199,-10.2945568741,-10.316493472,-10.2016847365,-0.0,-0.0,-0.0,-0.0
8,-0.0,-0.0,-0.0,7.4588358192,4.5559737139,2.480792293,2.0481125854,2.8502217584,2.6539243529,1.3027886506,0.172582339,-0.6013864864,-1.8002903529,-3.6852551526,-4.6981893075,-4.9374873002,-6.2204343687,-8.4314714546,-9.7734645425,-10.3370701289,-11.1804014582,-0.0,-0.0,-0.0,-0.0
9,-0.0,-0.0,-0.0,10.1210750159,7.1278967013,4.1112787278,2.9128321882,4.3869170991,5.3571447571,3.9894072967,1.2790734708,-0.9547124336,-2.2707896467,-3.1551127515,-3.8028190972,-5.0168454765,-6.6338673174,-7.7308228212,-8.3557525699,-9.6049012988,-11.753663713,-13.2364801459,-0.0,-0.0,-0.0
